1767;PL;217;690;1;AV SATURNINO DE BRITO 1570 / 1;1
1767;PA;776;0;0;776;12
1767;PL;776;1888;3;AV SATURNINO DE BRITO 1546;12
1767;PA;898;0;0;898;4
1767;PL;898;2105;0;AV CIRCULAR 583;4
1767;PA;1046;0;0;1046;17
1767;PL;1046;2385;1;AV SATURNINO DE BRITO 1550;17
1792;PC;0;0;0;1792;0
1792;PA;69;0;0;69;1
1792;PL;69;169;3;R ERECHIM 1070 / frente;1
1792;PA;462;0;0;462;1
1792;PL;462;1471;3;R MARIETA 334 / 01;1
1819;PC;0;0;0;1819;0
1819;PA;698;0;0;698;4
1819;PL;698;1760;4;R RAMIRO BARCELOS 748 / 204 BOXE 07;4
1819;PA;741;0;0;741;4
1819;PL;741;1835;4;R GENERAL NETO 95 / 302;4
1849;PC;0;0;0;1849;0
1849;PA;203;0;0;203;4
1849;PL;203;665;5;TV JUNDIAI 2227 / 405 BOXE 06;4
1865;PC;0;0;0;1865;0
1865;PA;295;0;0;295;1
1865;PL;295;966;7;R CANCIO GOMES 554 / 06;1
1865;PA;298;0;0;298;2
1865;PL;298;973;7;R CANCIO GOMES 554 / 4;2
1865;PA;299;0;0;299;1
1865;PL;299;975;4;R CANCIO GOMES 554 / 12;1
1865;PA;300;0;0;300;4
1865;PL;300;977;8;R CANCIO GOMES 554 / 18;4
1865;PA;301;0;0;301;1
1865;PL;301;978;8;R CANCIO GOMES 554 / 14;1
1865;PA;303;0;0;303;1
1865;PL;303;984;6;R CANCIO GOMES 554 / 16;1
1865;PA;304;0;0;304;1
1865;PL;304;985;6;R CANCIO GOMES 554 / 19;1
1865;PA;306;0;0;306;1
1865;PL;306;988;7;R CANCIO GOMES 554 / 17;1
1865;PA;307;0;0;307;1
1865;PL;307;989;5;R CANCIO GOMES 554 / 11;1
1865;PA;308;0;0;308;1
1865;PL;308;998;6;R CANCIO GOMES 554 / 07;1
1865;PA;310;0;0;310;1
1865;PL;310;1004;1;R CANCIO GOMES 554 / 10;1
1865;PA;312;0;0;312;1
1865;PL;312;1008;5;R CANCIO GOMES 554 / 03;1
1865;PA;313;0;0;313;4
1865;PL;313;1010;1;R CANCIO GOMES 554;4
1865;PA;317;0;0;317;1
1865;PL;317;1034;5;R CANCIO GOMES 554 / 01;1
1865;PA;318;0;0;318;1
1865;PL;318;1036;8;R CANCIO GOMES 554 / 15;1
1865;PA;321;0;0;321;1
1865;PL;321;1039;4;R CANCIO GOMES 554 / 05;1
1865;PA;322;0;0;322;1
1865;PL;322;1040;4;R CANCIO GOMES 554 / 02;1
1865;PA;405;0;0;405;1
1865;PL;405;1259;6;R CANCIO GOMES 554 / 08;1
1865;PA;407;0;0;407;1
1865;PL;407;1263;4;R CANCIO GOMES 554 / 09;1
1865;PA;708;0;0;708;4
1865;PL;708;1777;1;AV ANDARAI 546 / 301 C/ESTACIONAMENTO;4
1865;PA;747;0;0;747;4
1865;PL;747;1842;2;R BARAO DE TRAMANDAI 206 / ALTOS;4
1865;PA;1025;0;0;1025;12
1865;PL;1025;2347;0;AV ANDARAI 544;12
1865;PA;1049;0;0;1049;17
1865;PL;1049;2387;0;R COMENDADOR AZEVEDO 81 / e 91;17
1868;LC;0;1777;1;AV ANDARAI 546 / 301 C/ESTACIONAMENTO;4
1875;LC;0;1343;2;AV PARANA 1575 / 204;4
1934;PC;0;0;0;1934;0
1934;PA;717;0;0;717;0
1961;PC;0;0;0;1961;0
1961;PA;721;0;0;721;4
1961;PL;721;1801;6;AV SAO PEDRO 623;4
1997;PC;0;0;0;1997;0
1997;PA;15;0;0;15;1
1997;PL;15;25;3;R ANDRADAS 1707;1
2068;PC;0;0;0;2068;0
2068;PA;691;0;0;691;4
2068;PL;691;1749;2;AV SAO PAULO 281 / 21;4
2132;LC;0;176;2;AV FARRAPOS 507;1
2197;PC;0;0;0;2197;0
2197;PA;70;0;0;70;1
2197;PL;70;172;1;R E.FONT.308-310 ES.DUMONT1702;1
2197;PA;728;0;0;728;4
2197;PL;728;1808;3;R AMELIA TELES 291;4
2197;PA;1064;0;0;1064;20
2197;PL;1064;2435;1;R ERNESTO DA FONTOURA 310;20
2328;LC;0;983;3;R DES ESPIRID.L.MEDEIROS 71;1
2346;LC;0;404;2;AV SATURNINO DE BRITO 1558;1
2402;PC;0;0;0;2402;0
2402;PA;859;0;0;859;2
2402;PL;859;2051;1;R BOA ESPERANCA 60;2
2452;PC;0;0;0;2452;0
2452;PA;945;0;0;945;4
2452;PL;945;2197;1;R FELICISSIMO DE AZEVEDO 202;4
2453;LC;0;1468;2;R GUILHERME SCHELL 1798;1
2504;LC;0;169;3;R ERECHIM 1070 / frente;1
2514;PC;0;0;0;2514;0
2514;PA;5;0;0;5;1
2514;PL;5;5;3;R DOS ANDRADAS 1715 / 01 E 1711 SL 101;1
2514;PA;92;0;0;92;1
2514;PL;92;264;1;R ANDRADAS 1711 / 3;1
2515;PC;0;0;0;2515;0
2515;PA;5;0;0;5;1
2515;PL;5;5;3;R DOS ANDRADAS 1715 / 01 E 1711 SL 101;1
2515;PA;92;0;0;92;1
2515;PL;92;264;1;R ANDRADAS 1711 / 3;1
2516;PC;0;0;0;2516;0
2516;PA;5;0;0;5;1
2516;PL;5;5;3;R DOS ANDRADAS 1715 / 01 E 1711 SL 101;1
2516;PA;92;0;0;92;1
2516;PL;92;264;1;R ANDRADAS 1711 / 3;1
2517;PC;0;0;0;2517;0
2517;PA;5;0;0;5;1
2517;PL;5;5;3;R DOS ANDRADAS 1715 / 01 E 1711 SL 101;1
2517;PA;92;0;0;92;1
2517;PL;92;264;1;R ANDRADAS 1711 / 3;1
2538;PC;0;0;0;2538;0
2538;PA;216;0;0;216;1
2538;PL;216;689;4;AV SAO PEDRO 1058;1
2538;PA;278;0;0;278;1
2538;PL;278;922;1;AV BAHIA 964;1
2539;PC;0;0;0;2539;0
2539;PA;216;0;0;216;1
2539;PL;216;689;4;AV SAO PEDRO 1058;1
2540;PC;0;0;0;2540;0
2540;PA;216;0;0;216;1
2540;PL;216;689;4;AV SAO PEDRO 1058;1
2540;PA;278;0;0;278;1
2540;PL;278;922;1;AV BAHIA 964;1
2541;PC;0;0;0;2541;0
2541;PA;216;0;0;216;1
2541;PL;216;689;4;AV SAO PEDRO 1058;1
2541;PA;278;0;0;278;1
2541;PL;278;922;1;AV BAHIA 964;1
2588;PC;0;0;0;2588;0
2588;PA;494;0;0;494;1
2588;PL;494;1427;1;R SOUZA REIS 262;1
2589;PC;0;0;0;2589;0
2589;PA;494;0;0;494;1
2589;PL;494;1427;1;R SOUZA REIS 262;1
2590;PC;0;0;0;2590;0
2590;PA;494;0;0;494;1
2590;PL;494;1427;1;R SOUZA REIS 262;1
2611;LC;0;1508;2;R SYLVIO SANSON 212;5
2635;PC;0;0;0;2635;0
2635;PA;803;0;0;803;4
2635;PL;803;1948;3;AV AMAZONAS 291;4
2637;PC;0;0;0;2637;0
2637;PA;804;0;0;804;12
2637;PL;804;1923;3;R CONSELHEIRO TRAVASSOS 296;12
2699;PC;0;0;0;2699;0
2699;PA;800;0;0;800;4
2699;PL;800;1940;5;R MADRE ANA 377;4
2705;LC;0;1849;1;R MOSTARDEIRO 992 / 5;2
2722;PC;0;0;0;2722;0
2722;PA;817;0;0;817;4
2722;PL;817;1968;5;R GENERAL CALDWELL 1205 / 18;4
2726;PC;0;0;0;2726;0
2726;PA;100;0;0;100;1
2726;PL;100;304;2;AV PARANA 2116/01;1
2726;PA;101;0;0;101;1
2726;PL;101;306;1;AV PARANA 2116 / 03;1
2726;PA;205;0;0;205;1
2726;PL;205;670;2;AV PARANA 2116;1
2726;PA;210;0;0;210;1
2726;PL;210;677;4;AV PARANA 2116 / 06;1
2726;PA;245;0;0;245;1
2726;PL;245;815;3;AV PARANA 2116/04;1
2726;PA;264;0;0;264;1
2726;PL;264;872;2;AV PARANA 2116/05;1
2726;PA;265;0;0;265;1
2726;PL;265;880;8;AV PARANA 2116 / 07;1
2726;PA;268;0;0;268;1
2726;PL;268;894;3;AV PARANA 2116 / 02;1
2726;PA;274;0;0;274;1
2726;PL;274;902;5;AV PARANA 1677 / 406;1
2726;PA;666;0;0;666;4
2726;PL;666;1711;8;AV PARANA 2116 / 08;4
2726;PA;910;0;0;910;4
2726;PL;910;2148;2;AV PARANA 2116 / Estacionamento;4
2726;PA;922;0;0;922;4
2726;PL;922;2165;1;AV PARANA 2116 / ESTACIONAMENTO;4
2726;PA;985;0;0;985;15
2726;PL;985;2275;2;AV PARANA 2116 / Estacionamento;15
2726;PA;1000;0;0;1000;12
2726;PL;1000;2312;1;AV PARANA 2116 / ESTACIONAMENTO;12
2761;PC;0;0;0;2761;0
2761;PA;221;0;0;221;1
2761;PL;221;709;2;R DR BARROS CASSAL 33 / 603;1
2761;PA;841;0;0;841;4
2761;PL;841;2013;3;AV PROTASIO ALVES 2365 / 406;4
2761;PA;873;0;0;873;12
2761;PL;873;2081;1;R ECA DE QUEIROS 194 / 908 TORRE B  BOXE 61;12
2761;PA;919;0;0;919;12
2761;PL;919;2159;1;R PROFESSOR LANGENDONCK 37 / SALA 404;12
2761;PA;931;0;0;931;4
2761;PL;931;2176;1;R CANANEIA 255 / 416 TORRE B BX 81e82;4
2761;PA;935;0;0;935;12
2761;PL;935;2177;1;R CANANEIA 255 / 313 T B BX 151 e 152;12
2761;PA;955;0;0;955;12
2761;PL;955;2230;2;R PROFESSOR LANGENDONCK 37 / SALA 306;12
2761;PA;956;0;0;956;12
2761;PL;956;2231;1;R ECA DE QUEIROS 194 / APTO 907 BOXES 61/62;12
2786;PC;0;0;0;2786;0
2786;PA;20;0;0;20;4
2786;PL;20;36;2;AV ASSIS BRASIL 1997;4
2786;PA;155;0;0;155;4
2786;PL;155;512;7;AV ASSIS BRASIL 1993 / 301;4
2786;PA;455;0;0;455;1
2786;PL;455;1373;3;AV ASSIS BRASIL 1993 / 206;1
2786;PA;457;0;0;457;1
2786;PL;457;1375;2;AV ASSIS BRASIL 1993 / 201;1
2786;PA;836;0;0;836;4
2786;PL;836;2002;1;AV ANTUNES RIBAS 359;4
2786;PA;904;0;0;904;12
2786;PL;904;2136;3;R EDMUNDO BASTIAN 648;12
2786;PA;1043;0;0;1043;4
2786;PL;1043;2378;0;AV ASSIS BRASIL 4872;4
2795;LC;0;1034;5;R CANCIO GOMES 554 / 01;1
2796;PC;0;0;0;2796;0
2796;PA;342;0;0;342;1
2796;PL;342;1111;5;AV FARRAPOS 3367;1
2796;PA;343;0;0;343;1
2796;PL;343;1112;2;AV FARRAPOS 3369/05;1
2796;PA;970;0;0;970;15
2796;PL;970;2254;0;AV FARRAPOS 3369 / 201;15
2796;PA;971;0;0;971;15
2796;PL;971;2255;0;AV FARRAPOS 3369 / 101;15
2796;PA;972;0;0;972;15
2796;PL;972;2256;0;AV FARRAPOS 3369 / 202;15
2796;PA;973;0;0;973;15
2796;PL;973;2257;0;AV FARRAPOS 3369 / 301;15
2796;PA;974;0;0;974;15
2796;PL;974;2258;1;AV FARRAPOS 3369 / 302  BOXE 03;15
2796;PA;975;0;0;975;15
2796;PL;975;2259;1;AV FARRAPOS 3369 / 401;15
2796;PA;976;0;0;976;15
2796;PL;976;2260;2;AV FARRAPOS 3369 / 402;15
2796;PA;977;0;0;977;19
2796;PL;977;2262;1;AV FARRAPOS 3369 / 501;19
2796;PL;977;2398;2;AV FARRAPOS 3369 / ESTAC.;19
2796;PA;978;0;0;978;15
2796;PL;978;2265;2;AV FARRAPOS 3369 / 502;15
2796;PA;1016;0;0;1016;12
2796;PL;1016;2332;1;AV FARRAPOS 3369 / 01;12
2796;PA;1023;0;0;1023;14
2796;PL;1023;2342;1;AV FARRAPOS 3369 / 02;14
2796;PA;1026;0;0;1026;17
2796;PL;1026;2349;0;AV FARRAPOS 3369 / apto 301;17
2796;PA;1031;0;0;1031;17
2796;PL;1031;2357;1;AV FARRAPOS 3369 / 05;17
2796;PA;1056;0;0;1056;14
2796;PL;1056;2341;0;AV FARRAPOS 3369 / ESTACIONAMENTO;14
2822;PC;0;0;0;2822;0
2822;PA;19;0;0;19;1
2822;PL;19;35;5;AV ASSIS BRASIL 1993 / 308;1
2822;PA;20;0;0;20;4
2822;PL;20;36;2;AV ASSIS BRASIL 1997;4
2822;PA;159;0;0;159;1
2822;PL;159;516;3;AV ASSIS BRASIL 1993 / 306;1
2822;PA;454;0;0;454;1
2822;PL;454;1372;6;AV ASSIS BRASIL 1993 / 208;1
2822;PA;456;0;0;456;1
2822;PL;456;1374;1;AV ASSIS BRASIL 1993 / 203;1
2822;PA;918;0;0;918;4
2822;PL;918;2158;2;AV POLAR 156;4
2822;PA;1043;0;0;1043;4
2822;PL;1043;2378;0;AV ASSIS BRASIL 4872;4
2825;PC;0;0;0;2825;0
2825;PA;71;0;0;71;1
2825;PL;71;176;2;AV FARRAPOS 507;1
2830;LC;0;1342;6;AV PARANA 1575 / 203;4
2846;LC;0;1234;2;AV SERTORIO 1290/1310 BOX 01;1
2847;LC;0;2002;1;AV ANTUNES RIBAS 359;4
2852;LC;0;1842;2;R BARAO DE TRAMANDAI 206 / ALTOS;4
2863;LC;0;534;5;R BUARQUE DE MACEDO 314 / 320  E PARÁ 1125;4
2863;LC;0;948;3;AV PARA 1125;1
2898;LC;0;336;2;R PIAUI 108 / 03;1
2954;PC;0;0;0;2954;0
2954;PA;721;0;0;721;4
2954;PL;721;1801;6;AV SAO PEDRO 623;4
2968;LC;0;1078;2;R HONORIO SILVEIRA DIAS 840 / 301  BL B;1
3013;PC;0;0;0;3013;0
3013;PA;531;0;0;531;1
3013;PL;531;1468;2;R GUILHERME SCHELL 1798;1
3045;LC;0;1237;4;AV SERTORIO 1290/1310 BOX 4;1
3112;PC;0;0;0;3112;0
3112;PA;139;0;0;139;1
3112;PL;139;404;2;AV SATURNINO DE BRITO 1558;1
3112;PA;217;0;0;217;1
3112;PL;217;690;1;AV SATURNINO DE BRITO 1570 / 1;1
3112;PA;776;0;0;776;12
3112;PL;776;1888;3;AV SATURNINO DE BRITO 1546;12
3112;PA;1046;0;0;1046;17
3112;PL;1046;2385;1;AV SATURNINO DE BRITO 1550;17
3122;LC;0;1808;3;R AMELIA TELES 291;4
3126;LC;0;390;2;AV SAO PEDRO 825;1
3157;PC;0;0;0;3157;0
3157;PA;876;0;0;876;4
3157;PL;876;2095;3;R MOURA AZEVEDO 162 / 28;4
3161;LC;0;1965;2;R DONA SEBASTIANA 329 / B;4
3165;PC;0;0;0;3165;0
3165;PA;879;0;0;879;4
3165;PL;879;2097;3;R DOUTOR TIMOTEO 795 / 101;4
3165;PA;940;0;0;940;4
3165;PL;940;2190;1;R QUINTINO BOCAIUVA 349;4
3165;PA;984;0;0;984;15
3165;PL;984;2271;1;R QUINTINO BOCAIUVA 345 / 01;15
3199;PC;0;0;0;3199;0
3199;PA;884;0;0;884;4
3199;PL;884;2109;2;R GENERAL GOMES CARNEIRO 609 / FUNDOS;4
3199;PA;885;0;0;885;4
3199;PL;885;2110;2;R GENERAL GOMES CARNEIRO 609 / FRENTE;4
3224;PC;0;0;0;3224;0
3224;PA;174;0;0;174;1
3224;PL;174;547;2;AV ERNESTO FONTOURA 570/203;1
3234;PC;0;0;0;3234;0
3234;PA;729;0;0;729;4
3234;PL;729;1810;3;R CONSELHEIRO CAMARGO 112 / B;4
3234;PA;989;0;0;989;12
3234;PL;989;2288;0;R CONSELHEIRO CAMARGO 112 / A;12
3244;PC;0;0;0;3244;0
3244;PA;813;0;0;813;4
3244;PL;813;1964;2;R DONA SEBASTIANA 329 / A;4
3244;PA;814;0;0;814;4
3244;PL;814;1965;2;R DONA SEBASTIANA 329 / B;4
3285;PC;0;0;0;3285;0
3285;PA;233;0;0;233;1
3285;PL;233;771;3;R MOSTARDEIRO 992 / 9;1
3285;PA;234;0;0;234;4
3285;PL;234;772;2;R MOSTARDEIRO 996 / SUB-SOLO;4
3285;PA;267;0;0;267;1
3285;PL;267;890;3;R QUINTINO BOCAIUVA 1146 / 8;1
3285;PA;373;0;0;373;14
3285;PL;373;1198;5;R MOSTARDEIRO 974;14
3285;PA;409;0;0;409;1
3285;PL;409;1267;1;R MOSTARDEIRO 992 / 996;1
3285;PA;752;0;0;752;2
3285;PL;752;1849;1;R MOSTARDEIRO 992 / 5;2
3286;PC;0;0;0;3286;0
3286;PA;233;0;0;233;1
3286;PL;233;771;3;R MOSTARDEIRO 992 / 9;1
3286;PA;234;0;0;234;4
3286;PL;234;772;2;R MOSTARDEIRO 996 / SUB-SOLO;4
3286;PA;267;0;0;267;1
3286;PL;267;890;3;R QUINTINO BOCAIUVA 1146 / 8;1
3286;PA;373;0;0;373;14
3286;PL;373;1198;5;R MOSTARDEIRO 974;14
3286;PA;409;0;0;409;1
3286;PL;409;1267;1;R MOSTARDEIRO 992 / 996;1
3286;PA;752;0;0;752;2
3286;PL;752;1849;1;R MOSTARDEIRO 992 / 5;2
3299;LC;0;552;3;AV FARRAPOS 2884 / LOJA;1
3300;PC;0;0;0;3300;0
3300;PA;492;0;0;492;1
3300;PL;492;1425;5;AV PRES F ROOSEVELT 1265;1
3301;LC;0;1333;3;AV JOAO WALLIG 800 / 202;1
3310;PC;0;0;0;3310;0
3310;PA;361;0;0;361;4
3310;PL;361;1165;9;R GENERAL NETO 185 / 11;4
3328;LC;0;967;3;AV ASSIS BRASIL 1831;1
3345;PC;0;0;0;3345;0
3345;PA;85;0;0;85;1
3345;PL;85;242;1;AV GUILHERME SCHELL 1772;1
3345;PA;767;0;0;767;4
3345;PL;767;1877;4;R BOA ESPERANCA 99;4
3362;PC;0;0;0;3362;0
3362;PA;341;0;0;341;1
3362;PL;341;1103;1;R SAO CARLOS 244 / 01;1
3363;PC;0;0;0;3363;0
3363;PA;341;0;0;341;1
3363;PL;341;1103;1;R SAO CARLOS 244 / 01;1
3367;LC;0;1037;5;AV BRASIL 1523 / 26;1
3395;PC;0;0;0;3395;0
3395;PA;915;0;0;915;12
3395;PL;915;2147;1;AV PERNAMBUCO 2653 / 204;12
3395;PA;979;0;0;979;12
3395;PL;979;2266;0;R FELIPE CAMARAO 751 / 706;12
3396;PC;0;0;0;3396;0
3396;PA;915;0;0;915;12
3396;PL;915;2147;1;AV PERNAMBUCO 2653 / 204;12
3396;PA;979;0;0;979;12
3396;PL;979;2266;0;R FELIPE CAMARAO 751 / 706;12
3402;LC;0;1824;2;AV ASSIS BRASIL 6698 / ,Oliv.L27 e 23Parte1;4
3403;PC;0;0;0;3403;0
3403;PA;1060;0;0;1060;4
3403;PL;1060;2404;1;AV SAO PEDRO 827 / 303;4
3416;PC;0;0;0;3416;0
3416;PA;921;0;0;921;4
3416;PL;921;2162;3;AV POLONIA 375 / 504   BOXE 21;4
3438;PC;0;0;0;3438;0
3438;PA;926;0;0;926;4
3438;PL;926;2170;2;AV BERLIM 137 / 12;4
3438;PA;1040;0;0;1040;12
3438;PL;1040;2374;1;AV PERNAMBUCO 2211 / 14;12
3445;PC;0;0;0;3445;0
3445;PA;990;0;0;990;12
3445;PL;990;2293;3;R ATTILIO BILIBIO 251 / 102 T.E-Nature Box66;12
3459;PC;0;0;0;3459;0
3459;PA;1000;0;0;1000;0
3467;PC;0;0;0;3467;0
3467;PA;17;0;0;17;1
3467;PL;17;33;2;AV ASSIS BRASIL 1827;1
3467;PA;296;0;0;296;1
3467;PL;296;967;3;AV ASSIS BRASIL 1831;1
3468;PC;0;0;0;3468;0
3468;PA;17;0;0;17;1
3468;PL;17;33;2;AV ASSIS BRASIL 1827;1
3468;PA;158;0;0;158;1
3468;PL;158;515;1;AV ASSIS BRASIL 1993 / 305;1
3468;PA;296;0;0;296;1
3468;PL;296;967;3;AV ASSIS BRASIL 1831;1
3468;PA;371;0;0;371;1
3468;PL;371;1192;7;AV ASSIS BRASIL 1993 / 204;1
3469;PC;0;0;0;3469;0
3469;PA;17;0;0;17;1
3469;PL;17;33;2;AV ASSIS BRASIL 1827;1
3469;PA;160;0;0;160;4
3469;PL;160;517;6;AV ASSIS BRASIL 1993 / 307;4
3469;PA;296;0;0;296;1
3469;PL;296;967;3;AV ASSIS BRASIL 1831;1
3469;PA;370;0;0;370;0
3473;PC;0;0;0;3473;0
3473;PA;17;0;0;17;1
3473;PL;17;33;2;AV ASSIS BRASIL 1827;1
3473;PA;296;0;0;296;1
3473;PL;296;967;3;AV ASSIS BRASIL 1831;1
3479;LC;0;1840;3;R PROFESSOR DUPLAN 154 / 803 boxe 06;4
3487;LC;0;2271;1;R QUINTINO BOCAIUVA 345 / 01;15
3512;LC;0;2197;1;R FELICISSIMO DE AZEVEDO 202;4
3521;PC;0;0;0;3521;0
3521;PA;476;0;0;476;1
3521;PL;476;1407;4;R TUPARAI 248 / APTO C;1
3521;PA;948;0;0;948;1
3521;PL;948;1426;2;R TUPARAI 248 / 0;1
3545;PC;0;0;0;3545;0
3545;PA;963;0;0;963;4
3555;LC;0;2185;1;R FELIX DA CUNHA 360 / SALA 106;4
3578;LC;0;1923;3;R CONSELHEIRO TRAVASSOS 296;12
3581;PC;0;0;0;3581;0
3581;PA;935;0;0;935;12
3581;PL;935;2177;1;R CANANEIA 255 / 313 T B BX 151 e 152;12
3582;PC;0;0;0;3582;0
3582;PA;935;0;0;935;12
3582;PL;935;2177;1;R CANANEIA 255 / 313 T B BX 151 e 152;12
3595;PC;0;0;0;3595;0
3595;PA;23;0;0;23;1
3595;PL;23;42;1;AV ASSIS BRASIL 6706;1
3595;PA;24;0;0;24;1
3595;PL;24;43;1;AV ASSIS BRASIL 6710;1
3595;PA;25;0;0;25;1
3595;PL;25;44;1;AV ASSIS BRASIL 6714;1
3595;PA;736;0;0;736;4
3595;PL;736;1824;2;AV ASSIS BRASIL 6698 / ,Oliv.L27 e 23Parte1;4
3595;PA;740;0;0;740;4
3595;PL;740;1833;1;AV ASSIS BRASIL 6706 / ,6710/6714-3sl.ALTOS;4
3601;PC;0;0;0;3601;0
3601;PA;966;0;0;966;14
3601;PL;966;2243;2;R DARIO TOTTA 215 / 705- BOXE 54 T.LESTE;14
3640;PC;0;0;0;3640;0
3640;PA;23;0;0;23;1
3640;PL;23;42;1;AV ASSIS BRASIL 6706;1
3640;PA;24;0;0;24;1
3640;PL;24;43;1;AV ASSIS BRASIL 6710;1
3640;PA;25;0;0;25;1
3640;PL;25;44;1;AV ASSIS BRASIL 6714;1
3640;PA;736;0;0;736;4
3640;PL;736;1824;2;AV ASSIS BRASIL 6698 / ,Oliv.L27 e 23Parte1;4
3640;PA;740;0;0;740;4
3640;PL;740;1833;1;AV ASSIS BRASIL 6706 / ,6710/6714-3sl.ALTOS;4
3649;PC;0;0;0;3649;0
3649;PA;960;0;0;960;14
3649;PL;960;2236;1;AV TEIXEIRA MENDES 54 / 604 BOXE 21;14
3650;LC;0;2236;1;AV TEIXEIRA MENDES 54 / 604 BOXE 21;14
3654;LC;0;4;2;AV GETULIO VARGAS 1638 / 901 BOXE 08;1
3672;PC;0;0;0;3672;0
3672;PA;633;0;0;633;2
3672;PL;633;1653;1;R BEIRUTE 126 / FRENTE/130 FUNDOS;2
3680;PC;0;0;0;3680;0
3680;PA;257;0;0;257;1
3680;PL;257;858;2;AV ASSIS BRASIL 1954 / 204;1
3688;PC;0;0;0;3688;0
3688;PA;961;0;0;961;14
3688;PL;961;2235;2;AV SAO PAULO 636 / 506;14
3697;PC;0;0;0;3697;0
3697;PA;490;0;0;490;1
3697;PL;490;1423;2;AV SAO PEDRO  622;1
3698;LC;0;989;5;R CANCIO GOMES 554 / 11;1
3699;LC;0;590;4;AV SAO PEDRO 710 / 03;4
3706;PC;0;0;0;3706;0
3706;PA;257;0;0;257;1
3706;PL;257;858;2;AV ASSIS BRASIL 1954 / 204;1
3708;PC;0;0;0;3708;0
3708;PA;980;0;0;980;12
3708;PL;980;2268;3;R ADAO BAINO 261 / 1203 BOXE 54;12
3727;PC;0;0;0;3727;0
3727;PA;491;0;0;491;1
3727;PL;491;1424;1;AV SAO PEDRO 622 / B;1
3728;LC;0;546;5;AV JOSE GERTUM 594;1
3732;LC;0;1407;4;R TUPARAI 248 / APTO C;1
3733;LC;0;1810;3;R CONSELHEIRO CAMARGO 112 / B;4
3741;LC;0;795;4;R SAO LUIS 353 / 202;4
3759;LC;0;2198;2;R PORTUGAL 639 / APTO 305;4
3764;PC;0;0;0;3764;0
3764;PA;987;0;0;987;12
3764;PL;987;2250;1;AV FARRAPOS / 4051/01 E 4055/02;12
3764;PA;1039;0;0;1039;12
3764;PL;1039;2372;1;AV FARRAPOS 4053 / ALTOS;12
3776;LC;0;1038;6;R MARCELO GAMA 17 / 32;1
3782;LC;0;709;2;R DR BARROS CASSAL 33 / 603;1
3788;PC;0;0;0;3788;0
3788;PA;999;0;0;999;15
3788;PL;999;2308;1;R CANCIO GOMES 542 / BOX 07;15
3788;PA;1001;0;0;1001;15
3788;PL;1001;2315;1;R CANCIO GOMES 542 / BOX 08;15
3788;PA;1018;0;0;1018;16
3788;PL;1018;2335;0;R CANCIO GOMES 542 / 12 B;16
3791;LC;0;542;5;R CLOVIS P GRIVOT 350 / 403 BL. A1;4
3801;LC;0;2301;1;R PEDRO AMERICO 96 / 01;12
3804;PC;0;0;0;3804;0
3804;PA;997;0;0;997;12
3804;PL;997;2304;1;AV ANDARAI 140 / ESTACIONAMENTO;12
3805;LC;0;2304;1;AV ANDARAI 140 / ESTACIONAMENTO;12
3807;PC;0;0;0;3807;0
3807;PA;998;0;0;998;4
3807;PL;998;2305;1;AV AMAZONAS 291;4
3811;LC;0;1030;8;R MARCELO GAMA 17 / 15;1
3816;LC;0;679;7;AV PROTASIO ALVES 1121 / 04;4
3843;LC;0;2158;2;AV POLAR 156;4
3844;LC;0;890;3;R QUINTINO BOCAIUVA 1146 / 8;1
3846;LC;0;50;7;R HONORIO SILVEIRA DIAS 740 / 224 BL 3;4
3849;PC;0;0;0;3849;0
3849;PA;1005;0;0;1005;14
3849;PL;1005;2324;2;R ANITA GARIBALDI 452 / 302;14
3855;LC;0;1432;4;AV SAO PEDRO 818;1
3860;LC;0;3;3;TRV ANUNCIADA 78;1
3865;PC;0;0;0;3865;0
3865;PA;1006;0;0;1006;1
3868;LC;0;1223;2;R DOUTOR EDUARDO MARQUES JUNIOR 65 / 402  GAR.70 BL. F;1
3871;LC;0;16;3;AV INDEPENDENCIA 479 / 410;1
3875;LC;0;1835;4;R GENERAL NETO 95 / 302;4
3879;LC;0;314;2;R PARQUE 209;1
3880;LC;0;1323;8;R CARLOS VON KOSERITZ 15 / 26;4
3882;LC;0;1474;5;TV JAGUARAO 45 / 804 T.A BOX 29 E 97;4
3884;LC;0;1619;3;AV SAO PEDRO 827 / 204;4
3899;LC;0;779;8;R PORTUGUESA 111 / 203 BOXE 08;1
3904;LC;0;1652;5;AV PARANA 1596 / 301;2
3915;PC;0;0;0;3915;0
3915;PA;525;0;0;525;1
3915;PL;525;1462;7;R UMBU 653 / 151 BLOCO G;1
3916;LC;0;2013;3;AV PROTASIO ALVES 2365 / 406;4
3935;LC;0;2210;1;R MARCILIO DIAS 1475;4
3943;LC;0;2109;2;R GENERAL GOMES CARNEIRO 609 / FUNDOS;4
3945;LC;0;25;3;R ANDRADAS 1707;1
3954;LC;0;2152;4;R ENGENHEIRO WALTER BOHEL 230 / 305 bloco B;4
3956;LC;0;1760;4;R RAMIRO BARCELOS 748 / 204 BOXE 07;4
3965;PC;0;0;0;3965;0
3965;PA;246;0;0;246;0
3967;PC;0;0;0;3967;0
3967;PA;84;0;0;84;4
3967;PL;84;240;7;AV GUIDO MONDIM 501 / ALTOS E 499 TERREO;4
3967;PL;84;816;3;R GUIDO MONDIN 499 TERREO;1
3967;PA;246;0;0;246;1
3970;LC;0;1336;3;R ANA NERY 597;1
